organization,project_name,location,recording_date,longitude,latitude,method,status,observer,species_code,species_common_name,species_class,individual_appearance_order,tag_start_s,vocalization,abundance,species_comments,is_verified,observer_id
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-02 04:13:00,-108.142782,54.493860,180s 1SPT,Transcribed,Robert Wapple,LISP,Lincoln's Sparrow,Aves,1,4.65,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-02 04:13:00,-108.142782,54.493860,180s 1SPT,Transcribed,Robert Wapple,CHSP,Chipping Sparrow,Aves,1,47.64,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-08 05:39:00,-108.142782,54.493860,180s 1SPT,Transcribed,Stéphane Menu,SWTH,Swainson's Thrush,Aves,1,5.59,Song,1,,true,1205
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-08 05:39:00,-108.142782,54.493860,180s 1SPT,Transcribed,Stéphane Menu,RCKI,Ruby-crowned Kinglet,Aves,1,11.85,Song,1,,true,1205
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-08 05:39:00,-108.142782,54.493860,180s 1SPT,Transcribed,Stéphane Menu,TRES,Tree Swallow,Aves,1,69.76,Call,1,,true,1205
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-08 05:39:00,-108.142782,54.493860,180s 1SPT,Transcribed,Stéphane Menu,BLJA,Blue Jay,Aves,1,174.60,Call,1,,true,1205
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-08 05:39:00,-108.142782,54.493860,180s 1SPT,Transcribed,Stéphane Menu,UNPA,Unidentified Passerine,Aves,1,18.48,Song,1,"Originally called WIWA, but I feel it could be DEJU.",false,1205
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-08 05:39:00,-108.142782,54.493860,180s 1SPT,Transcribed,Stéphane Menu,COLO,Common Loon,Aves,1,88.28,Call,1,,true,1205
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-08 05:39:00,-108.142782,54.493860,180s 1SPT,Transcribed,Stéphane Menu,CHSP,Chipping Sparrow,Aves,1,12.08,Song,1,,true,1205
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-08 05:39:00,-108.142782,54.493860,180s 1SPT,Transcribed,Stéphane Menu,CAJA,Canada Jay,Aves,1,17.43,Call,1,,true,1205
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-08 08:39:00,-108.142782,54.493860,600s 1SPT,Transcribed,Chris Chutter,CHSP,Chipping Sparrow,Aves,2,352.23,Song,1,,true,920
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-08 08:39:00,-108.142782,54.493860,600s 1SPT,Transcribed,Chris Chutter,CHSP,Chipping Sparrow,Aves,1,322.11,Song,1,,false,920
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-08 08:39:00,-108.142782,54.493860,600s 1SPT,Transcribed,Chris Chutter,LIWI,Light wind,Abiotic,1,17.23,Non-vocal,1,,false,920
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-08 08:39:00,-108.142782,54.493860,600s 1SPT,Transcribed,Chris Chutter,RCKI,Ruby-crowned Kinglet,Aves,1,0.45,Song,1,,true,920
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-08 08:39:00,-108.142782,54.493860,600s 1SPT,Transcribed,Chris Chutter,CANG,Canada Goose,Aves,1,291.58,Call,3,,true,920
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-08 08:39:00,-108.142782,54.493860,600s 1SPT,Transcribed,Chris Chutter,LECH,Least Chipmunk,Mammalia,1,198.66,Call,1,,false,920
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-08 08:39:00,-108.142782,54.493860,600s 1SPT,Transcribed,Chris Chutter,CORA,Common Raven,Aves,1,114.76,Call,1,,true,920
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-08 08:39:00,-108.142782,54.493860,600s 1SPT,Transcribed,Chris Chutter,YRWA,Yellow-rumped Warbler,Aves,2,243.46,Song,1,,true,920
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-08 08:39:00,-108.142782,54.493860,600s 1SPT,Transcribed,Chris Chutter,YRWA,Yellow-rumped Warbler,Aves,1,214.98,Song,1,,true,920
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-08 08:39:00,-108.142782,54.493860,600s 1SPT,Transcribed,Chris Chutter,RBGU,Ring-billed Gull,Aves,1,7.08,Call,1,Originally called FRGU,false,920
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-08 08:39:00,-108.142782,54.493860,600s 1SPT,Transcribed,Chris Chutter,COLO,Common Loon,Aves,1,289.88,Call,1,,true,920
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-08 08:39:00,-108.142782,54.493860,600s 1SPT,Transcribed,Chris Chutter,LISP,Lincoln's Sparrow,Aves,1,542.40,Song,1,,true,920
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-11 04:08:00,-108.142782,54.493860,180s 1SPT,Transcribed,Robert Wapple,SWTH,Swainson's Thrush,Aves,1,4.66,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-11 04:08:00,-108.142782,54.493860,180s 1SPT,Transcribed,Robert Wapple,COLO,Common Loon,Aves,1,50.40,Call,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-11 04:08:00,-108.142782,54.493860,180s 1SPT,Transcribed,Robert Wapple,COME,Common Merganser,Aves,1,128.65,Call,1,,false,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-11 04:08:00,-108.142782,54.493860,180s 1SPT,Transcribed,Robert Wapple,CHSP,Chipping Sparrow,Aves,1,3.44,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-20 06:37:00,-108.142782,54.493860,180s 1SPT,Transcribed,Maya Meron,UNDU,Unidentified Duck,Aves,1,0.36,Non-vocal,1,,false,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-20 06:37:00,-108.142782,54.493860,180s 1SPT,Transcribed,Maya Meron,UNWO,Unidentified Woodpecker,Aves,1,40.68,Song,1,,false,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-20 06:37:00,-108.142782,54.493860,180s 1SPT,Transcribed,Maya Meron,REVI,Red-eyed Vireo,Aves,1,27.43,Song,1,,false,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-20 06:37:00,-108.142782,54.493860,180s 1SPT,Transcribed,Maya Meron,LISP,Lincoln's Sparrow,Aves,1,24.56,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-20 06:37:00,-108.142782,54.493860,180s 1SPT,Transcribed,Maya Meron,MOWI,Moderate wind,Abiotic,1,46.98,Non-vocal,1,,false,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-20 06:37:00,-108.142782,54.493860,180s 1SPT,Transcribed,Maya Meron,GRYE,Greater Yellowlegs,Aves,1,144.61,Song,1,,false,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-20 06:37:00,-108.142782,54.493860,180s 1SPT,Transcribed,Maya Meron,HETH,Hermit Thrush,Aves,1,4.00,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-20 06:37:00,-108.142782,54.493860,180s 1SPT,Transcribed,Maya Meron,DEJU,Dark-eyed Junco,Aves,2,13.11,Song,1,,false,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-20 06:37:00,-108.142782,54.493860,180s 1SPT,Transcribed,Maya Meron,DEJU,Dark-eyed Junco,Aves,1,3.95,Song,1,,false,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-20 06:37:00,-108.142782,54.493860,180s 1SPT,Transcribed,Maya Meron,UNDU,Unidentified Duck,Aves,2,103.50,Non-vocal,1,,false,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-20 09:07:00,-108.142782,54.493860,180s 1SPT,Transcribed,Robert Wapple,COLO,Common Loon,Aves,1,154.16,Call,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-20 09:07:00,-108.142782,54.493860,180s 1SPT,Transcribed,Robert Wapple,GRYE,Greater Yellowlegs,Aves,1,64.11,Song,1,,false,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-20 09:07:00,-108.142782,54.493860,180s 1SPT,Transcribed,Robert Wapple,CHSP,Chipping Sparrow,Aves,1,36.48,Song,1,,false,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-20 09:07:00,-108.142782,54.493860,180s 1SPT,Transcribed,Robert Wapple,CAJA,Canada Jay,Aves,1,3.40,Call,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:37,2021-06-20 09:07:00,-108.142782,54.493860,180s 1SPT,Transcribed,Robert Wapple,WIWR,Winter Wren,Aves,1,40.13,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-02 04:13:00,-108.138175,54.494140,180s 1SPT,Transcribed,Robert Wapple,TRES,Tree Swallow,Aves,1,145.58,Call,1,confidence:To Be Checked,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-02 04:13:00,-108.138175,54.494140,180s 1SPT,Transcribed,Robert Wapple,WTSP,White-throated Sparrow,Aves,1,22.08,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-02 04:13:00,-108.138175,54.494140,180s 1SPT,Transcribed,Robert Wapple,HETH,Hermit Thrush,Aves,1,147.01,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-02 04:13:00,-108.138175,54.494140,180s 1SPT,Transcribed,Robert Wapple,SWTH,Swainson's Thrush,Aves,1,17.91,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-02 04:13:00,-108.138175,54.494140,180s 1SPT,Transcribed,Robert Wapple,LISP,Lincoln's Sparrow,Aves,1,25.76,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-02 04:13:00,-108.138175,54.494140,180s 1SPT,Transcribed,Robert Wapple,CHSP,Chipping Sparrow,Aves,2,2.14,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-02 04:13:00,-108.138175,54.494140,180s 1SPT,Transcribed,Robert Wapple,CHSP,Chipping Sparrow,Aves,1,0.11,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-02 04:13:00,-108.138175,54.494140,180s 1SPT,Transcribed,Robert Wapple,CAJA,Canada Jay,Aves,1,44.39,Call,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-08 05:39:00,-108.138175,54.494140,180s 1SPT,Transcribed,Robert Wapple,COLO,Common Loon,Aves,1,49.25,Call,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-08 05:39:00,-108.138175,54.494140,180s 1SPT,Transcribed,Robert Wapple,SWTH,Swainson's Thrush,Aves,1,149.33,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-08 05:39:00,-108.138175,54.494140,180s 1SPT,Transcribed,Robert Wapple,CHSP,Chipping Sparrow,Aves,1,5.98,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-08 08:39:00,-108.138175,54.494140,600s 1SPT,Transcribed,Stan Shadick,SWTH,Swainson's Thrush,Aves,1,3.84,Song,1,,true,670
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-08 08:39:00,-108.138175,54.494140,600s 1SPT,Transcribed,Stan Shadick,CANG,Canada Goose,Aves,1,343.48,Call,1,,true,670
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-08 08:39:00,-108.138175,54.494140,600s 1SPT,Transcribed,Stan Shadick,CORA,Common Raven,Aves,1,75.10,Call,1,,true,670
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-08 08:39:00,-108.138175,54.494140,600s 1SPT,Transcribed,Stan Shadick,YRWA,Yellow-rumped Warbler,Aves,1,295.66,Song,1,,true,670
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-08 08:39:00,-108.138175,54.494140,600s 1SPT,Transcribed,Stan Shadick,UNGU,Unidentified Gull,Aves,1,7.85,Call,1,white-headed gull confidence:To Be Checked,false,670
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-08 08:39:00,-108.138175,54.494140,600s 1SPT,Transcribed,Stan Shadick,COLO,Common Loon,Aves,1,191.74,Call,1,,true,670
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-08 08:39:00,-108.138175,54.494140,600s 1SPT,Transcribed,Stan Shadick,CHSP,Chipping Sparrow,Aves,1,168.81,Song,1,Clearer at 240 seconds.,false,670
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-08 08:39:00,-108.138175,54.494140,600s 1SPT,Transcribed,Stan Shadick,LIWI,Light wind,Abiotic,1,541.46,Non-vocal,1,,false,670
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-08 08:39:00,-108.138175,54.494140,600s 1SPT,Transcribed,Stan Shadick,LIBA,Light Background Noise,Abiotic,1,401.81,Non-vocal,1,insect,false,670
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-11 04:08:00,-108.138175,54.494140,180s 1SPT,Transcribed,Maya Meron,COLO,Common Loon,Aves,1,6.89,Call,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-11 04:08:00,-108.138175,54.494140,180s 1SPT,Transcribed,Maya Meron,CHSP,Chipping Sparrow,Aves,1,6.69,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-11 04:08:00,-108.138175,54.494140,180s 1SPT,Transcribed,Maya Meron,SWTH,Swainson's Thrush,Aves,1,2.59,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-11 04:08:00,-108.138175,54.494140,180s 1SPT,Transcribed,Maya Meron,SWTH,Swainson's Thrush,Aves,2,14.30,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-11 04:08:00,-108.138175,54.494140,180s 1SPT,Transcribed,Maya Meron,CHSP,Chipping Sparrow,Aves,2,15.86,Song,1,,true,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-20 06:37:00,-108.138175,54.494140,180s 1SPT,Transcribed,Robert Wapple,PAWA,Palm Warbler,Aves,1,3.04,Song,1,,false,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-20 06:37:00,-108.138175,54.494140,180s 1SPT,Transcribed,Robert Wapple,CHSP,Chipping Sparrow,Aves,2,32.25,Call,1,,false,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-20 06:37:00,-108.138175,54.494140,180s 1SPT,Transcribed,Robert Wapple,CHSP,Chipping Sparrow,Aves,1,1.64,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-20 09:07:00,-108.138175,54.494140,180s 1SPT,Transcribed,Robert Wapple,COLO,Common Loon,Aves,1,98.46,Call,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:38,2021-06-20 09:07:00,-108.138175,54.494140,180s 1SPT,Transcribed,Robert Wapple,GRYE,Greater Yellowlegs,Aves,1,7.59,Song,1,,false,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:39,2021-06-02 04:13:00,-108.146866,54.490880,180s 1SPT,Transcribed,Robert Wapple,LISP,Lincoln's Sparrow,Aves,2,14.20,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:39,2021-06-02 04:13:00,-108.146866,54.490880,180s 1SPT,Transcribed,Robert Wapple,LISP,Lincoln's Sparrow,Aves,1,7.00,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:39,2021-06-02 04:13:00,-108.146866,54.490880,180s 1SPT,Transcribed,Robert Wapple,CHSP,Chipping Sparrow,Aves,1,4.39,Song,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:39,2021-06-02 04:13:00,-108.146866,54.490880,180s 1SPT,Transcribed,Robert Wapple,TRES,Tree Swallow,Aves,1,132.19,Call,1,,true,925
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:39,2021-06-08 05:39:00,-108.146866,54.490880,180s 1SPT,Transcribed,Maya Meron,TRES,Tree Swallow,Aves,1,36.41,Call,3,"Originally called WWCR, but I believe it is a TRES especially if you listen later.",false,1201
CWS-PRA,Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,SKBMS:12-UXF84:39,2021-06-08 05:39:00,-108.146866,54.490880,180s 1SPT,Transcribed,Maya Meron,UNYE,Unidentified Yellowlegs,Aves,1,93.05,Call,1,,true,1201
