organization,location,recording_date,audio_length,scientific_name,window_start_time,window_end_time,confidence
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,15.00,18.00,64.6
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,18.00,21.00,70.2
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,21.00,24.00,76.5
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,24.00,27.00,79.7
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,27.00,30.00,84.6
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo chivi,30.00,33.00,46.3
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,30.00,33.00,68.7
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,33.00,36.00,58.2
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,69.00,72.00,46.4
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,345.00,348.00,40.4
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,366.00,369.00,45.0
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,375.00,378.00,48.6
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,378.00,381.00,40.6
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,390.00,393.00,46.9
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,393.00,396.00,52.2
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,396.00,399.00,50.1
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,402.00,405.00,56.7
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,408.00,411.00,54.5
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,411.00,414.00,54.7
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,417.00,420.00,68.0
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,420.00,423.00,62.3
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,423.00,426.00,54.7
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,426.00,429.00,46.7
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,429.00,432.00,55.0
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,432.00,435.00,54.9
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,435.00,438.00,49.5
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,438.00,441.00,41.4
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,441.00,444.00,73.5
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,450.00,453.00,50.4
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,453.00,456.00,63.0
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,456.00,459.00,43.0
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,462.00,465.00,57.7
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 08:39:00,600,Vireo olivaceus,465.00,468.00,48.4
CWS-PRA,SKBMS:12-UXF84:NR2,2021-06-26 09:09:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,0.00,3.00,53.3
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,6.00,9.00,65.4
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,9.00,12.00,59.4
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,12.00,15.00,54.4
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,15.00,18.00,65.8
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,18.00,21.00,64.4
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,21.00,24.00,52.7
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,24.00,27.00,81.2
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,27.00,30.00,64.4
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,30.00,33.00,68.4
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,33.00,36.00,80.0
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,36.00,39.00,62.1
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,39.00,42.00,87.9
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,42.00,45.00,58.5
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,45.00,48.00,63.9
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,48.00,51.00,49.2
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,51.00,54.00,72.1
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,54.00,57.00,72.2
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,57.00,60.00,75.3
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,60.00,63.00,52.4
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,63.00,66.00,81.6
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,66.00,69.00,55.0
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,69.00,72.00,83.4
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,72.00,75.00,57.9
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,75.00,78.00,44.2
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,78.00,81.00,73.7
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,81.00,84.00,66.0
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,84.00,87.00,47.4
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,87.00,90.00,75.2
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,90.00,93.00,44.6
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,96.00,99.00,65.0
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-02 04:13:00,180,Leiothlypis peregrina,99.00,102.00,47.1
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 05:39:00,180,Leiothlypis peregrina,57.00,60.00,46.3
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 05:39:00,180,Leiothlypis peregrina,72.00,75.00,40.3
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Phylloscopus soror,0.00,3.00,62.0
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,6.00,9.00,54.7
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,15.00,18.00,45.1
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Leiothlypis peregrina,33.00,36.00,40.5
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,36.00,39.00,54.3
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Leiothlypis peregrina,39.00,42.00,48.6
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,54.00,57.00,53.0
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,81.00,84.00,55.9
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,111.00,114.00,44.1
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,120.00,123.00,51.8
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Leiothlypis peregrina,123.00,126.00,41.3
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Leiothlypis peregrina,165.00,168.00,45.9
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,177.00,180.00,51.3
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,189.00,192.00,52.2
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,198.00,201.00,55.6
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,207.00,210.00,41.7
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,234.00,237.00,44.7
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,243.00,246.00,46.9
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,252.00,255.00,51.7
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Leiothlypis peregrina,288.00,291.00,46.3
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,315.00,318.00,50.1
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Leiothlypis peregrina,318.00,321.00,50.3
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,342.00,345.00,42.2
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Leiothlypis peregrina,351.00,354.00,45.4
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,366.00,369.00,55.3
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Leiothlypis peregrina,372.00,375.00,55.4
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,375.00,378.00,57.4
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,387.00,390.00,48.5
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,399.00,402.00,63.0
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,411.00,414.00,57.6
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,441.00,444.00,42.9
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,450.00,453.00,44.9
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,462.00,465.00,42.4
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Phylloscopus soror,465.00,468.00,49.4
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Leiothlypis peregrina,468.00,471.00,40.4
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Leiothlypis peregrina,501.00,504.00,49.3
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,507.00,510.00,46.1
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Leiothlypis peregrina,513.00,516.00,51.2
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Leiothlypis peregrina,528.00,531.00,42.6
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Leiothlypis peregrina,537.00,540.00,49.0
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Leiothlypis peregrina,540.00,543.00,42.0
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,543.00,546.00,67.7
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Leiothlypis peregrina,549.00,552.00,41.2
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Cardellina canadensis,555.00,558.00,41.0
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Leiothlypis peregrina,561.00,564.00,50.0
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 08:39:00,600,Leiothlypis peregrina,570.00,573.00,50.4
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 09:09:00,180,Leiothlypis peregrina,0.00,3.00,47.1
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 09:09:00,180,Leiothlypis peregrina,12.00,15.00,54.5
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 09:09:00,180,Leiothlypis peregrina,24.00,27.00,78.4
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 09:09:00,180,Leiothlypis peregrina,27.00,30.00,46.2
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 09:09:00,180,Leiothlypis peregrina,36.00,39.00,54.4
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 09:09:00,180,Leiothlypis peregrina,45.00,48.00,42.6
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 09:09:00,180,Leiothlypis peregrina,48.00,51.00,44.6
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 09:09:00,180,Leiothlypis peregrina,63.00,66.00,66.1
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 09:09:00,180,Leiothlypis peregrina,66.00,69.00,61.5
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 09:09:00,180,Leiothlypis peregrina,75.00,78.00,62.5
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 09:09:00,180,Leiothlypis peregrina,84.00,87.00,66.2
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 09:09:00,180,Leiothlypis peregrina,93.00,96.00,42.8
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 09:09:00,180,Leiothlypis peregrina,108.00,111.00,74.9
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 09:09:00,180,Leiothlypis peregrina,117.00,120.00,69.3
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 09:09:00,180,Leiothlypis peregrina,120.00,123.00,51.6
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 09:09:00,180,Cardellina canadensis,123.00,126.00,41.5
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 09:09:00,180,Leiothlypis peregrina,129.00,132.00,42.3
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 09:09:00,180,Leiothlypis peregrina,138.00,141.00,66.0
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 09:09:00,180,Leiothlypis peregrina,147.00,150.00,61.1
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 09:09:00,180,Leiothlypis peregrina,150.00,153.00,77.6
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 09:09:00,180,Leiothlypis peregrina,159.00,162.00,64.0
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-08 09:09:00,180,Leiothlypis peregrina,174.00,177.00,55.6
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-11 04:08:00,180,Ramphocaenus melanurus,6.00,9.00,44.0
CWS-PRA,SKBMS:12-UXF84:NR3,2021-06-20 06:37:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:32,2021-06-02 04:58:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:32,2021-06-02 06:28:00,600,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:32,2021-06-08 08:52:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:32,2021-06-14 04:19:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:32,2021-06-17 05:49:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:32,2021-06-17 07:49:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:33,2021-06-02 04:58:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:33,2021-06-02 06:28:00,600,Rallus aquaticus,9.00,12.00,53.0
CWS-PRA,SKBMS:12-VWJ96:33,2021-06-02 06:28:00,600,Zonotrichia albicollis,351.00,354.00,44.8
CWS-PRA,SKBMS:12-VWJ96:33,2021-06-02 06:28:00,600,Zonotrichia albicollis,369.00,372.00,47.0
CWS-PRA,SKBMS:12-VWJ96:33,2021-06-02 06:28:00,600,Microcerculus bambla,372.00,375.00,40.4
CWS-PRA,SKBMS:12-VWJ96:33,2021-06-02 06:28:00,600,Ptilorrhoa leucosticta,372.00,375.00,49.3
CWS-PRA,SKBMS:12-VWJ96:33,2021-06-02 06:28:00,600,Zonotrichia albicollis,378.00,381.00,45.0
CWS-PRA,SKBMS:12-VWJ96:33,2021-06-02 06:28:00,600,Nothura maculosa,390.00,393.00,42.2
CWS-PRA,SKBMS:12-VWJ96:33,2021-06-02 06:28:00,600,Turdus viscivorus,435.00,438.00,43.2
CWS-PRA,SKBMS:12-VWJ96:33,2021-06-02 06:28:00,600,Turdus viscivorus,465.00,468.00,42.0
CWS-PRA,SKBMS:12-VWJ96:33,2021-06-02 06:28:00,600,Turdus migratorius,468.00,471.00,40.1
CWS-PRA,SKBMS:12-VWJ96:33,2021-06-02 06:28:00,600,Turdus viscivorus,588.00,591.00,44.1
CWS-PRA,SKBMS:12-VWJ96:33,2021-06-08 08:52:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:33,2021-06-14 04:19:00,180,Catharus guttatus,27.00,30.00,53.8
CWS-PRA,SKBMS:12-VWJ96:33,2021-06-14 04:19:00,180,Catharus guttatus,36.00,39.00,69.1
CWS-PRA,SKBMS:12-VWJ96:33,2021-06-14 04:19:00,180,Catharus guttatus,117.00,120.00,57.1
CWS-PRA,SKBMS:12-VWJ96:33,2021-06-14 04:19:00,180,Catharus guttatus,177.00,180.00,42.6
CWS-PRA,SKBMS:12-VWJ96:33,2021-06-17 05:49:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:33,2021-06-17 07:49:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 04:58:00,180,Leiothlypis crissalis,138.00,141.00,48.7
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Zonotrichia albicollis,0.00,3.00,42.0
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Empidonax minimus,6.00,9.00,72.3
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Empidonax minimus,9.00,12.00,66.7
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Elminia albiventris,9.00,12.00,46.7
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Zonotrichia albicollis,12.00,15.00,44.5
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Zonotrichia albicollis,21.00,24.00,48.5
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Zonotrichia albicollis,33.00,36.00,43.4
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Empidonax minimus,36.00,39.00,49.7
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Empidonax minimus,39.00,42.00,63.7
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Tijuca atra,108.00,111.00,42.9
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Zonotrichia albicollis,114.00,117.00,46.4
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Poecile gambeli,180.00,183.00,41.3
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Zonotrichia albicollis,240.00,243.00,43.0
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Zonotrichia albicollis,246.00,249.00,43.0
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Zonotrichia albicollis,261.00,264.00,41.6
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Zonotrichia albicollis,267.00,270.00,40.0
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Zonotrichia albicollis,288.00,291.00,46.2
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Catamenia homochroa,357.00,360.00,43.3
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Zoothera aurea,357.00,360.00,42.6
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Microcerculus marginatus,450.00,453.00,47.5
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Zonotrichia albicollis,450.00,453.00,41.9
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Tijuca atra,462.00,465.00,40.2
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Zoothera aurea,462.00,465.00,41.3
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Zoothera aurea,519.00,522.00,40.8
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-02 06:28:00,600,Zonotrichia albicollis,591.00,594.00,45.1
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-08 08:52:00,180,*NOT GENERATED/FOUND*,,,
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Catharus guttatus,9.00,12.00,83.0
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Tapera naevia,12.00,15.00,54.8
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Catharus guttatus,15.00,18.00,89.3
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Zoothera lunulata,18.00,21.00,46.0
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Catharus guttatus,27.00,30.00,83.3
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Catharus guttatus,33.00,36.00,83.6
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Catharus guttatus,51.00,54.00,71.1
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Catharus guttatus,54.00,57.00,61.9
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Chersophilus duponti,54.00,57.00,41.3
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Zonotrichia albicollis,66.00,69.00,60.3
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Catharus guttatus,78.00,81.00,83.2
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Catharus guttatus,93.00,96.00,60.7
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Catharus guttatus,99.00,102.00,85.6
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Catharus guttatus,111.00,114.00,56.2
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Catharus guttatus,117.00,120.00,71.0
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Zonotrichia albicollis,126.00,129.00,49.0
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Microcerculus bambla,129.00,132.00,41.7
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Zonotrichia albicollis,129.00,132.00,42.2
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Catharus guttatus,135.00,138.00,84.5
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Catharus guttatus,141.00,144.00,90.1
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Catharus guttatus,153.00,156.00,52.6
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Zonotrichia albicollis,156.00,159.00,42.8
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Catharus guttatus,159.00,162.00,66.5
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-14 04:19:00,180,Catharus guttatus,177.00,180.00,66.8
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-17 05:49:00,180,Sporophila falcirostris,9.00,12.00,46.1
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-17 05:49:00,180,Gavia immer,33.00,36.00,58.7
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-17 05:49:00,180,Cyphorhinus thoracicus,75.00,78.00,49.4
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-17 07:49:00,180,Microcerculus marginatus,15.00,18.00,52.3
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-17 07:49:00,180,Zonotrichia albicollis,18.00,21.00,41.5
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-17 07:49:00,180,Zonotrichia albicollis,39.00,42.00,42.3
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-17 07:49:00,180,Zonotrichia albicollis,66.00,69.00,43.8
CWS-PRA,SKBMS:12-VWJ96:34,2021-06-17 07:49:00,180,Dubusia taeniata,90.00,93.00,42.5
CWS-PRA,SKBMS:12-VWJ96:35,2021-06-02 04:58:00,180,Castanozoster thoracicus,6.00,9.00,44.3
CWS-PRA,SKBMS:12-VWJ96:35,2021-06-02 06:28:00,600,Turdus migratorius,462.00,465.00,40.9
